year,tt
10910,5705931.70966335
10911,5706296.951201395
10912,5706662.192739436
10913,5707027.434277473
10914,5707392.675815504
10915,5707757.917353533
10916,5708123.158891557
10917,5708488.400429576
10918,5708853.641967591
10919,5709218.883505602
10920,5709584.125043609
10921,5709949.366581611
10922,5710314.60811961
10923,5710679.8496576045
10924,5711045.0911955945
10925,5711410.332733579
10926,5711775.574271562
10927,5712140.815809539
10928,5712506.057347511
10929,5712871.29888548
10930,5713236.540423444
10931,5713601.781961404
10932,5713967.02349936
10933,5714332.265037312
10934,5714697.506575259
10935,5715062.748113203
10936,5715427.989651142
10937,5715793.231189076
10938,5716158.472727006
10939,5716523.714264933
10940,5716888.955802856
10941,5717254.197340773
10942,5717619.438878687
10943,5717984.680416596
10944,5718349.921954501
10945,5718715.163492402
10946,5719080.405030299
10947,5719445.64656819
10948,5719810.88810608
10949,5720176.129643964
10950,5720541.371181843
10951,5720906.612719718
10952,5721271.854257589
10953,5721637.095795456
10954,5722002.337333319
10955,5722367.5788711775
10956,5722732.820409032
10957,5723098.061946882
10958,5723463.303484727
10959,5723828.545022569
10960,5724193.786560406
10961,5724559.028098239
10962,5724924.2696360685
10963,5725289.511173893
10964,5725654.752711713
10965,5726019.994249528
10966,5726385.235787341
10967,5726750.477325149
10968,5727115.718862952
10969,5727480.960400751
10970,5727846.201938545
10971,5728211.443476336
10972,5728576.685014123
10973,5728941.9265519045
10974,5729307.168089683
10975,5729672.409627456
10976,5730037.6511652265
10977,5730402.892702991
10978,5730768.134240752
10979,5731133.375778509
10980,5731498.617316261
10981,5731863.85885401
10982,5732229.100391754
10983,5732594.3419294935
10984,5732959.583467229
10985,5733324.82500496
10986,5733690.066542687
10987,5734055.308080411
10988,5734420.549618129
10989,5734785.791155843
10990,5735151.032693554
10991,5735516.274231259
10992,5735881.515768961
10993,5736246.757306658
10994,5736611.998844352
10995,5736977.24038204
10996,5737342.481919725
10997,5737707.723457405
10998,5738072.9649950825
10999,5738438.206532754
11000,5738803.448070422
11001,5739168.689608085
11002,5739533.931145744
11003,5739899.172683399
11004,5740264.41422105
11005,5740629.655758697
11006,5740994.897296339
11007,5741360.138833977
11008,5741725.380371611
11009,5742090.62190924
11010,5742455.863446865
11011,5742821.1049844865
11012,5743186.346522104
11013,5743551.588059716
11014,5743916.829597324
11015,5744282.071134929
11016,5744647.312672529
11017,5745012.554210125
11018,5745377.795747716
11019,5745743.037285304
11020,5746108.278822886
11021,5746473.520360464
11022,5746838.761898039
11023,5747204.00343561
11024,5747569.244973175
11025,5747934.486510737
11026,5748299.728048295
11027,5748664.969585848
11028,5749030.211123398
11029,5749395.452660942
11030,5749760.694198483
11031,5750125.935736019
11032,5750491.177273551
11033,5750856.418811079
11034,5751221.660348603
11035,5751586.901886122
11036,5751952.143423637
11037,5752317.384961148
11038,5752682.6264986545
11039,5753047.8680361565
11040,5753413.109573655
11041,5753778.351111149
11042,5754143.592648638
11043,5754508.834186125
11044,5754874.075723605
11045,5755239.317261083
11046,5755604.558798555
11047,5755969.800336024
11048,5756335.041873489
11049,5756700.283410948
11050,5757065.524948404
11051,5757430.766485855
11052,5757796.008023303
11053,5758161.249560745
11054,5758526.491098185
11055,5758891.732635619
11056,5759256.97417305
11057,5759622.215710476
11058,5759987.457247898
11059,5760352.698785316
11060,5760717.940322729
11061,5761083.181860138
11062,5761448.423397543
11063,5761813.664934944
11064,5762178.90647234
11065,5762544.148009732
11066,5762909.389547121
11067,5763274.631084504
11068,5763639.872621884
11069,5764005.114159259
11070,5764370.35569663
11071,5764735.597233997
11072,5765100.83877136
11073,5765466.080308718
11074,5765831.321846072
11075,5766196.563383422
11076,5766561.804920767
11077,5766927.046458108
11078,5767292.2879954465
11079,5767657.529532779
11080,5768022.771070108
11081,5768388.012607432
11082,5768753.254144752
11083,5769118.495682068
11084,5769483.73721938
11085,5769848.978756687
11086,5770214.22029399
11087,5770579.461831289
11088,5770944.703368584
11089,5771309.944905874
11090,5771675.186443161
11091,5772040.4279804425
11092,5772405.66951772
11093,5772770.911054994
11094,5773136.152592263
11095,5773501.394129529
11096,5773866.6356667895
11097,5774231.877204046
11098,5774597.118741298
11099,5774962.360278547
11100,5775327.60181579
11101,5775692.843353029
11102,5776058.084890265
11103,5776423.326427497
11104,5776788.567964723
11105,5777153.809501946
11106,5777519.051039165
11107,5777884.292576378
11108,5778249.534113589
11109,5778614.775650795
11110,5778980.017187996
11111,5779345.258725193
11112,5779710.500262386
11113,5780075.741799574
11114,5780440.98333676
11115,5780806.2248739395
11116,5781171.466411116
11117,5781536.707948288
11118,5781901.949485455
11119,5782267.191022619
11120,5782632.432559777
11121,5782997.674096933
11122,5783362.915634083
11123,5783728.15717123
11124,5784093.398708371
11125,5784458.64024551
11126,5784823.8817826435
11127,5785189.123319773
11128,5785554.364205205
11129,5785919.604497902
11130,5786284.844790596
11131,5786650.085083285
11132,5787015.324110296
11133,5787380.563137302
11134,5787745.802164303
11135,5788111.041191302
11136,5788476.280218296
11137,5788841.519245285
11138,5789206.75827227
11139,5789571.99729925
11140,5789937.236326227
11141,5790302.4753532
11142,5790667.714380168
11143,5791032.953407132
11144,5791398.192434092
11145,5791763.431461047
11146,5792128.670487998
11147,5792493.909514946
11148,5792859.148541888
11149,5793224.387568828
11150,5793589.626595762
11151,5793954.865622692
11152,5794320.104649617
11153,5794685.343676539
11154,5795050.582703456
11155,5795415.82173037
11156,5795781.0607572775
11157,5796146.299784183
11158,5796511.538811084
11159,5796876.777837979
11160,5797242.016864872
11161,5797607.255891759
11162,5797972.494918643
11163,5798337.7339455215
11164,5798702.972972397
11165,5799068.211999267
11166,5799433.451026134
11167,5799798.690052995
11168,5800163.929079854
11169,5800529.168106708
11170,5800894.407133557
11171,5801259.646160403
11172,5801624.885187244
11173,5801990.124214081
11174,5802355.363240913
11175,5802720.602267741
11176,5803085.841294566
11177,5803451.0803213855
11178,5803816.319348201
11179,5804181.558375012
11180,5804546.797401819
11181,5804912.036428623
11182,5805277.275455421
11183,5805642.514482215
11184,5806007.7535090055
11185,5806372.992535792
11186,5806738.231562573
11187,5807103.470589351
11188,5807468.709616125
11189,5807833.948642893
11190,5808199.187669658
11191,5808564.426696418
11192,5808929.665723175
11193,5809294.904749926
11194,5809660.143776675
11195,5810025.382803418
11196,5810390.621830158
11197,5810755.860856893
11198,5811121.099883623
11199,5811486.338910351
11200,5811851.577937072
11201,5812216.81696379
11202,5812582.055990504
11203,5812947.2950172145
11204,5813312.534043919
11205,5813677.77307062
11206,5814043.012097318
11207,5814408.25112401
11208,5814773.490150699
11209,5815138.729177384
11210,5815503.968204063
11211,5815869.207230739
11212,5816234.446257411
11213,5816599.685284078
11214,5816964.92431074
11215,5817330.1633374
11216,5817695.402364055
11217,5818060.641390705
11218,5818425.880417351
11219,5818791.119443992
11220,5819156.35847063
11221,5819521.597497264
11222,5819886.836523892
11223,5820252.075550517
11224,5820617.314577138
11225,5820982.553603754
11226,5821347.792630367
11227,5821713.031656975
11228,5822078.270683578
11229,5822443.509710178
11230,5822808.748736773
11231,5823173.987763364
11232,5823539.22678995
11233,5823904.465816533
11234,5824269.704843111
11235,5824634.943869686
11236,5825000.182896255
11237,5825365.421922821
11238,5825730.660949382
11239,5826095.899975939
11240,5826461.139002493
11241,5826826.378029041
11242,5827191.617055586
11243,5827556.856082125
11244,5827922.095108661
11245,5828287.334135192
11246,5828652.573161719
11247,5829017.8121882435
11248,5829383.051214762
11249,5829748.290241277
11250,5830113.529267787
11251,5830478.768294293
11252,5830844.007320795
11253,5831209.246347293
11254,5831574.485373787
11255,5831939.724400276
11256,5832304.963426761
11257,5832670.202453242
11258,5833035.441479718
11259,5833400.68050619
11260,5833765.9195326585
11261,5834131.158559123
11262,5834496.397585582
11263,5834861.636612037
11264,5835226.875638489
11265,5835592.1146649355
11266,5835957.353691379
11267,5836322.592717817
11268,5836687.83174425
11269,5837053.070770681
11270,5837418.309797106
11271,5837783.548823528
11272,5838148.787849945
11273,5838514.026876358
11274,5838879.265902767
11275,5839244.504929171
11276,5839609.743955571
11277,5839974.982981967
11278,5840340.222008359
11279,5840705.461034747
11280,5841070.700061129
11281,5841435.939087508
11282,5841801.178113883
11283,5842166.417140255
11284,5842531.656166621
11285,5842896.895192983
11286,5843262.134219341
11287,5843627.373245694
11288,5843992.612272044
11289,5844357.851298388
11290,5844723.09032473
11291,5845088.329351066
11292,5845453.568377399
11293,5845818.8074037265
11294,5846184.046430051
11295,5846549.285456371
11296,5846914.524482686
11297,5847279.763508998
11298,5847645.002535304
11299,5848010.2415616065
11300,5848375.480587905
11301,5848740.7196142
11302,5849105.95864049
11303,5849471.197666775
11304,5849836.436693057
11305,5850201.675719335
11306,5850566.914745608
11307,5850932.153771876
11308,5851297.392798141
11309,5851662.631824402
11310,5852027.870850658
11311,5852393.10987691
11312,5852758.348903157
11313,5853123.587929401
11314,5853488.82695564
11315,5853854.065981874
11316,5854219.305008106
11317,5854584.544034332
11318,5854949.783060554
11319,5855315.022086772
11320,5855680.261112986
11321,5856045.5001391955
11322,5856410.739165401
11323,5856775.978191601
11324,5857141.217217799
11325,5857506.456243991
11326,5857871.695270179
11327,5858236.934296364
11328,5858602.1733225435
11329,5858967.412348719
11330,5859332.6513748905
11331,5859697.890401058
11332,5860063.129427221
11333,5860428.36845338
11334,5860793.607479533
11335,5861158.846505684
11336,5861524.085531829
11337,5861889.324557971
11338,5862254.563584109
11339,5862619.802610242
11340,5862985.041636371
11341,5863350.280662496
11342,5863715.519688616
11343,5864080.758714732
11344,5864445.997740844
11345,5864811.236766952
11346,5865176.475793056
11347,5865541.714819156
11348,5865906.9538452495
11349,5866272.1928713415
11350,5866637.431897428
11351,5867002.670923511
11352,5867367.909949588
11353,5867733.148975662
11354,5868098.388001732
11355,5868463.627027797
11356,5868828.866053859
11357,5869194.105079915
11358,5869559.344105968
11359,5869924.583132016
11360,5870289.822158061
11361,5870655.061184101
11362,5871020.300210136
11363,5871385.539236167
11364,5871750.778262194
11365,5872116.017288217
11366,5872481.256314237
11367,5872846.495340251
11368,5873211.734366261
11369,5873576.973392268
11370,5873942.212418269
11371,5874307.451444266
11372,5874672.690470261
11373,5875037.929496249
11374,5875403.168522235
11375,5875768.407548215
11376,5876133.646574192
11377,5876498.885600164
11378,5876864.124626132
11379,5877229.363652095
11380,5877594.602678055
11381,5877959.841704009
11382,5878325.08072996
11383,5878690.319755908
11384,5879055.558781849
11385,5879420.7978077885
11386,5879786.036833722
11387,5880151.275859652
11388,5880516.514885577
11389,5880881.753911499
11390,5881246.992937416
11391,5881612.231963329
11392,5881977.470989237
11393,5882342.710015141
11394,5882707.949041042
11395,5883073.188066937
11396,5883438.42709283
11397,5883803.666118717
11398,5884168.9051446
11399,5884534.144170478
11400,5884899.383196353
11401,5885264.622222224
11402,5885629.86124809
11403,5885995.100273952
11404,5886360.339299809
11405,5886725.578325663
11406,5887090.817351513
11407,5887456.056377357
11408,5887821.295403197
11409,5888186.534429034
11410,5888551.773454867
11411,5888917.012480695
11412,5889282.251506519
11413,5889647.490532339
11414,5890012.729558153
11415,5890377.968583965
11416,5890743.207609771
11417,5891108.446635574
11418,5891473.685661372
11419,5891838.924687167
11420,5892204.163712956
11421,5892569.4027387425
11422,5892934.641764523
11423,5893299.880790301
11424,5893665.119816074
11425,5894030.358841842
11426,5894395.597867606
11427,5894760.836893367
11428,5895126.075919123
11429,5895491.3149448745
11430,5895856.553970622
11431,5896221.792996366
11432,5896587.032022105
11433,5896952.27104784
11434,5897317.510073571
11435,5897682.7490992965
11436,5898047.988125019
11437,5898413.227150736
11438,5898778.46617645
11439,5899143.705202159
11440,5899508.944227865
11441,5899874.183253566
11442,5900239.422279262
11443,5900604.661304954
11444,5900969.900330642
11445,5901335.139356326
11446,5901700.378382007
11447,5902065.617407681
11448,5902430.856433352
11449,5902796.09545902
11450,5903161.334484682
11451,5903526.573510341
11452,5903891.812535996
11453,5904257.051561645
11454,5904622.290587291
11455,5904987.529612932
11456,5905352.76863857
11457,5905718.007664203
11458,5906083.246689832
11459,5906448.485715456
11460,5906813.724741077
11461,5907178.963766692
11462,5907544.202792305
11463,5907909.441817912
11464,5908274.680843515
11465,5908639.919869116
11466,5909005.15889471
11467,5909370.397920301
11468,5909735.636945887
11469,5910100.875971469
11470,5910466.114997047
11471,5910831.35402262
11472,5911196.593048191
11473,5911561.832073756
11474,5911927.071099317
11475,5912292.310124873
11476,5912657.549150426
11477,5913022.788175974
11478,5913388.027201518
11479,5913753.266227058
11480,5914118.505252594
11481,5914483.744278125
11482,5914848.983303652
11483,5915214.222329175
11484,5915579.461354693
11485,5915944.700380208
11486,5916309.939405719
11487,5916675.178431224
11488,5917040.417456726
11489,5917405.656482223
11490,5917770.895507717
11491,5918136.134533206
11492,5918501.373558691
11493,5918866.61258417
11494,5919231.851609647
11495,5919597.090635119
11496,5919962.329660587
11497,5920327.56868605
11498,5920692.80771151
11499,5921058.046736965
11500,5921423.285762415
11501,5921788.524787862
11502,5922153.763813304
11503,5922519.002838742
11504,5922884.2418641765
11505,5923249.480889605
11506,5923614.7199150305
11507,5923979.958940452
11508,5924345.19796587
11509,5924710.436991282
11510,5925075.67601669
11511,5925440.915042095
11512,5925806.154067494
11513,5926171.39309289
11514,5926536.632118281
11515,5926901.871143669
11516,5927267.110169051
11517,5927632.349194431
11518,5927997.588219805
11519,5928362.827245176
11520,5928728.066270541
11521,5929093.305295903
11522,5929458.544321261
11523,5929823.783346614
11524,5930189.022371963
11525,5930554.261397308
11526,5930919.500422649
11527,5931284.739447985
11528,5931649.978473317
11529,5932015.217498645
11530,5932380.456523969
11531,5932745.695549289
11532,5933110.934574603
11533,5933476.173599914
11534,5933841.412625222
11535,5934206.651650524
11536,5934571.890675822
11537,5934937.129701115
11538,5935302.368726405
